TIMESTEP,MEAN,MINIMUM(K),MAXIMUM(K)
2007-10-01T00:00:00Z,295.3385,289.6,299.7
2007-10-02T00:00:00Z,294.18655,289.8,298.6
2007-10-03T00:00:00Z,298.05865,292.6,301
2007-10-04T00:00:00Z,296.96347,291,303
2007-10-05T00:00:00Z,298.61496,293.1,302.6
2007-10-06T00:00:00Z,299.2658,290.1,303.4
2007-10-07T00:00:00Z,294.0108,285.5,302.2
2007-10-08T00:00:00Z,297.76453,287.5,304.3
2007-10-09T00:00:00Z,294.0519,285.2,300.1
2007-10-10T00:00:00Z,292.6921,287.2,297.4
2007-10-11T00:00:00Z,287.58984,282.7,295.3
2007-10-12T00:00:00Z,284.67538,280.9,294.7
2007-10-13T00:00:00Z,284.7002,278.5,292.3
2007-10-14T00:00:00Z,284.28595,276.5,291.6
2007-10-15T00:00:00Z,287.21713,280.6,293.6
2007-10-16T00:00:00Z,289.11658,282.2,295.8
2007-10-17T00:00:00Z,293.02295,287.2,296.6
2007-10-18T00:00:00Z,295.5989,289.9,299
2007-10-19T00:00:00Z,296.21674,291.3,299.2
2007-10-20T00:00:00Z,290.46896,286.2,294.6
2007-10-21T00:00:00Z,294.5698,288.8,298.6
2007-10-22T00:00:00Z,296.4332,290.8,299.3
2007-10-23T00:00:00Z,292.12784,288,299.5
2007-10-24T00:00:00Z,287.36188,281.4,294.7
2007-10-25T00:00:00Z,286.6978,281.1,291
2007-10-26T00:00:00Z,286.81512,282.3,293
2007-10-27T00:00:00Z,289.4409,285.3,295.4
2007-10-28T00:00:00Z,283.65637,279.2,293.1
2007-10-29T00:00:00Z,281.9846,275.2,289
2007-10-30T00:00:00Z,286.50363,280.4,291.7
2007-10-31T00:00:00Z,289.1384,283.6,292.4
2007-11-01T00:00:00Z,284.96118,279.2,293.3
2007-11-02T00:00:00Z,281.9277,275.5,286.2
2007-11-03T00:00:00Z,283.29608,278.7,286.5
2007-11-04T00:00:00Z,283.31927,277.3,288.5
2007-11-05T00:00:00Z,283.75165,277.8,288.4
2007-11-06T00:00:00Z,280.7369,276.1,287
2007-11-07T00:00:00Z,277.32205,271.7,283.1
2007-11-08T00:00:00Z,276.95596,271.9,281
2007-11-09T00:00:00Z,277.80557,272.6,282.7
2007-11-10T00:00:00Z,276.29996,270.9,281.8
2007-11-11T00:00:00Z,277.62195,271.6,282.5
2007-11-12T00:00:00Z,280.6117,274.7,286.3
2007-11-13T00:00:00Z,284.17523,277.7,289.4
2007-11-14T00:00:00Z,286.8499,280.7,290.7
2007-11-15T00:00:00Z,284.64105,279.6,291.1
2007-11-16T00:00:00Z,277.1834,272.3,282.5
2007-11-17T00:00:00Z,275.17108,268.5,281
2007-11-18T00:00:00Z,275.30026,269.2,281.3
2007-11-19T00:00:00Z,275.3604,269,281.3
2007-11-20T00:00:00Z,279.4627,272.1,287.8
2007-11-21T00:00:00Z,280.41418,272.8,288
2007-11-22T00:00:00Z,281.85486,272.4,293.2
2007-11-23T00:00:00Z,272.3746,265.1,284.8
2007-11-24T00:00:00Z,273.05963,266.5,278.5
2007-11-25T00:00:00Z,276.88943,270.4,283.2
2007-11-26T00:00:00Z,278.53574,272.6,288.6
2007-11-27T00:00:00Z,279.41382,272.8,289.2
2007-11-28T00:00:00Z,274.40854,268.5,282
2007-11-29T00:00:00Z,278.01086,271.7,284.5
2007-11-30T00:00:00Z,275.27045,269.1,281
2007-12-01T00:00:00Z,272.033,266.8,279.5
2007-12-02T00:00:00Z,271.34448,263.5,281
2007-12-03T00:00:00Z,275.65625,269.7,283.6
2007-12-04T00:00:00Z,269.52228,262.8,276.5
2007-12-05T00:00:00Z,270.37628,264.4,276.4
2007-12-06T00:00:00Z,270.2691,264.3,274.3
2007-12-07T00:00:00Z,272.31747,266.6,280.2
2007-12-08T00:00:00Z,274.7996,269,279.6
2007-12-09T00:00:00Z,271.8891,264.1,278.5
2007-12-10T00:00:00Z,273.67706,267.7,280.2
2007-12-11T00:00:00Z,275.98495,271.2,282
2007-12-12T00:00:00Z,276.79373,272.6,286.7
2007-12-13T00:00:00Z,271.4918,264,278
2007-12-14T00:00:00Z,274.42294,270.3,278.3
2007-12-15T00:00:00Z,267.26257,258.8,276.2
2007-12-16T00:00:00Z,270.56076,262,282.2
2007-12-17T00:00:00Z,267.72433,258.1,277.9
2007-12-18T00:00:00Z,271.21613,264.3,276.1
2007-12-19T00:00:00Z,274.48523,268.3,280.4
2007-12-20T00:00:00Z,273.73016,269.1,279.3
2007-12-21T00:00:00Z,273.76688,268.9,278.8
2007-12-22T00:00:00Z,275.48376,270.4,281.5
2007-12-23T00:00:00Z,279.41336,275.3,287.2
2007-12-24T00:00:00Z,275.80316,271,285.2
2007-12-25T00:00:00Z,275.2697,270.3,281.2
2007-12-26T00:00:00Z,275.79007,270.9,280.8
2007-12-27T00:00:00Z,275.58624,270.8,280.4
2007-12-28T00:00:00Z,275.92014,270.8,280.8
2007-12-29T00:00:00Z,277.43646,272.9,286.7
2007-12-30T00:00:00Z,275.20706,270.1,280.6
2007-12-31T00:00:00Z,273.8977,268.8,280.2
2008-01-01T00:00:00Z,274.95828,268.8,284.9
2008-01-02T00:00:00Z,271.09366,266,278.3
2008-01-03T00:00:00Z,262.07098,253.3,271.7
2008-01-04T00:00:00Z,270.79037,265.3,276.8
2008-01-05T00:00:00Z,274.93488,270.3,280.1
2008-01-06T00:00:00Z,277.3043,273,281.2
2008-01-07T00:00:00Z,282.39755,274.5,289.7
2008-01-08T00:00:00Z,286.46365,276.7,292.5
2008-01-09T00:00:00Z,285.13785,278.5,292.7
2008-01-10T00:00:00Z,277.7823,271.2,284.9
2008-01-11T00:00:00Z,279.5563,274.6,289.9
2008-01-12T00:00:00Z,277.37708,272.3,284.5
2008-01-13T00:00:00Z,277.53488,271.6,282.4
2008-01-14T00:00:00Z,274.58575,269.5,280.2
2008-01-15T00:00:00Z,273.21713,268,278.3
2008-01-16T00:00:00Z,272.434,266.4,278.4
2008-01-17T00:00:00Z,273.69464,267.8,279.9
2008-01-18T00:00:00Z,274.98624,270.5,282.1
2008-01-19T00:00:00Z,271.7772,266.4,277.6
2008-01-20T00:00:00Z,267.76807,261.9,276.3
2008-01-21T00:00:00Z,267.26743,261.5,272.2
2008-01-22T00:00:00Z,271.566,266.1,279.1
2008-01-23T00:00:00Z,270.67957,265.6,278.4
2008-01-24T00:00:00Z,267.83633,261.8,275.6
2008-01-25T00:00:00Z,269.7437,264.7,274.5
2008-01-26T00:00:00Z,270.91187,266.1,275.1
2008-01-27T00:00:00Z,272.62708,267.5,277
2008-01-28T00:00:00Z,273.99078,268.4,277.7
2008-01-29T00:00:00Z,276.4081,272.2,279.9
2008-01-30T00:00:00Z,277.01608,273.1,281.4
2008-01-31T00:00:00Z,269.6331,264.5,276.7
2008-02-01T00:00:00Z,274.82532,269.4,282.1
2008-02-02T00:00:00Z,274.64557,270.2,281.4
2008-02-03T00:00:00Z,274.81918,269.8,281.3
2008-02-04T00:00:00Z,275.38898,271.3,280.7
2008-02-05T00:00:00Z,279.13553,273.4,289.4
2008-02-06T00:00:00Z,278.01126,272.6,292.9
2008-02-07T00:00:00Z,274.00247,267.7,285.9
2008-02-08T00:00:00Z,273.97223,269,280.9
2008-02-09T00:00:00Z,275.0646,269.8,281.5
2008-02-10T00:00:00Z,274.6159,270.3,282.2
2008-02-11T00:00:00Z,265.20166,258.5,272.5
2008-02-12T00:00:00Z,268.87152,263.7,278.3
2008-02-13T00:00:00Z,274.38895,270,282.1
2008-02-14T00:00:00Z,272.71555,267.3,279.9
2008-02-15T00:00:00Z,273.53766,268.4,283
2008-02-16T00:00:00Z,269.49283,262.7,278.1
2008-02-17T00:00:00Z,277.74704,272.9,281.8
2008-02-18T00:00:00Z,281.40298,273.7,293.3
2008-02-19T00:00:00Z,273.79156,268.7,281.2
2008-02-20T00:00:00Z,268.11096,262.9,276.4
2008-02-21T00:00:00Z,268.0609,261.7,274.3
2008-02-22T00:00:00Z,270.81512,265.2,278.9
2008-02-23T00:00:00Z,271.5435,265.9,277.3
2008-02-24T00:00:00Z,273.53946,269.2,277
2008-02-25T00:00:00Z,275.2219,270.9,280.5
2008-02-26T00:00:00Z,274.7206,270.9,281
2008-02-27T00:00:00Z,272.03955,267.5,280.6
2008-02-28T00:00:00Z,264.44232,258.1,273.7
2008-02-29T00:00:00Z,271.3344,264.9,279.4
2008-03-01T00:00:00Z,274.68884,270.7,281.6
2008-03-02T00:00:00Z,274.28238,269.3,279.9
2008-03-03T00:00:00Z,280.663,274,288.3
2008-03-04T00:00:00Z,279.71106,275.1,293.1
2008-03-05T00:00:00Z,277.899,271.8,288
2008-03-06T00:00:00Z,277.88812,272.4,284.7
2008-03-07T00:00:00Z,278.4818,272.4,285.8
2008-03-08T00:00:00Z,277.20688,270,291.3
2008-03-09T00:00:00Z,272.22086,267.2,281.6
2008-03-10T00:00:00Z,273.42914,267.2,281.5
2008-03-11T00:00:00Z,276.16702,270.9,283.6
2008-03-12T00:00:00Z,275.83405,271.6,283.6
2008-03-13T00:00:00Z,277.1751,270.8,282.4
2008-03-14T00:00:00Z,280.07422,275,285.1
2008-03-15T00:00:00Z,281.26547,275.8,288.6
2008-03-16T00:00:00Z,276.99902,272.7,283.6
2008-03-17T00:00:00Z,276.44354,271,283.7
2008-03-18T00:00:00Z,278.50534,274.2,282.3
2008-03-19T00:00:00Z,279.60886,274.3,288.3
2008-03-20T00:00:00Z,278.19797,273.3,288.5
2008-03-21T00:00:00Z,274.32175,267.7,281.8
2008-03-22T00:00:00Z,274.6527,267.7,283
2008-03-23T00:00:00Z,273.94812,267.2,282.3
2008-03-24T00:00:00Z,275.0451,269.2,282.3
2008-03-25T00:00:00Z,279.15192,272.8,282.4
2008-03-26T00:00:00Z,281.14584,275.2,290.4
2008-03-27T00:00:00Z,280.52213,275.6,287.1
2008-03-28T00:00:00Z,277.20572,272,289
2008-03-29T00:00:00Z,274.15598,267.2,282.1
2008-03-30T00:00:00Z,279.43085,273.7,284.5
2008-03-31T00:00:00Z,280.9719,275.2,287.1
2008-04-01T00:00:00Z,289.22653,279.5,295.1
2008-04-02T00:00:00Z,279.17175,273.6,288.9
2008-04-03T00:00:00Z,283.46033,277.7,287.6
2008-04-04T00:00:00Z,281.0936,275.9,289
2008-04-05T00:00:00Z,285.6588,279.1,291.4
2008-04-06T00:00:00Z,286.82724,281.5,290.3
2008-04-07T00:00:00Z,286.46304,281,290.6
2008-04-08T00:00:00Z,288.36047,282,293
2008-04-09T00:00:00Z,291.64877,284.1,298
2008-04-10T00:00:00Z,286.52206,281.7,294.4
2008-04-11T00:00:00Z,286.43707,278.6,295.2
2008-04-12T00:00:00Z,289.27316,281.1,298.5
2008-04-13T00:00:00Z,280.01495,274.1,289
2008-04-14T00:00:00Z,281.91318,276,288
2008-04-15T00:00:00Z,285.44632,280.7,289.7
2008-04-16T00:00:00Z,290.43842,284.7,294
2008-04-17T00:00:00Z,295.0036,285.7,298
2008-04-18T00:00:00Z,297.3022,287,301
2008-04-19T00:00:00Z,298.66562,287.4,302.7
2008-04-20T00:00:00Z,295.76608,285.9,300.9
2008-04-21T00:00:00Z,295.54202,285.5,299.1
2008-04-22T00:00:00Z,296.13727,286.2,300.4
2008-04-23T00:00:00Z,296.8075,286.5,300.9
2008-04-24T00:00:00Z,293.47458,287.4,298.5
2008-04-25T00:00:00Z,296.02066,289.2,299.5
2008-04-26T00:00:00Z,295.33618,285.6,302.9
2008-04-27T00:00:00Z,292.6888,284.1,296.2
2008-04-28T00:00:00Z,286.6489,281.1,292.9
2008-04-29T00:00:00Z,283.2386,278.3,291
2008-04-30T00:00:00Z,282.19934,276.2,290.9
2008-05-01T00:00:00Z,287.76343,281.2,291.9
2008-05-02T00:00:00Z,290.3774,282.8,298.1
2008-05-03T00:00:00Z,291.03406,282.7,301.8
2008-05-04T00:00:00Z,289.50128,284.8,296.5
2008-05-05T00:00:00Z,291.5228,286.5,295
2008-05-06T00:00:00Z,292.80402,287.9,297.8
2008-05-07T00:00:00Z,295.6004,289.1,300.9
2008-05-08T00:00:00Z,292.34415,287.7,298.8
2008-05-09T00:00:00Z,289.7982,282.8,293.7
2008-05-10T00:00:00Z,290.84363,286.1,294.1
2008-05-11T00:00:00Z,291.90268,287.4,296
2008-05-12T00:00:00Z,288.99136,283.7,294.8
2008-05-13T00:00:00Z,293.59018,288.7,296.6
2008-05-14T00:00:00Z,295.66248,288.7,300.2
2008-05-15T00:00:00Z,292.22754,288.2,296.4
2008-05-16T00:00:00Z,289.87625,284.6,294.5
2008-05-17T00:00:00Z,292.56027,285.4,296.6
2008-05-18T00:00:00Z,288.73776,283.8,295
2008-05-19T00:00:00Z,283.4732,278.2,291.2
2008-05-20T00:00:00Z,289.30923,285.1,293.5
2008-05-21T00:00:00Z,286.18518,280.5,294.2
2008-05-22T00:00:00Z,286.36136,281.3,291.8
2008-05-23T00:00:00Z,290.2555,283.9,295.4
2008-05-24T00:00:00Z,290.9755,285.6,295.2
2008-05-25T00:00:00Z,294.54987,289.7,298.3
2008-05-26T00:00:00Z,298.38498,291,302.9
2008-05-27T00:00:00Z,295.37378,289.5,303.6
2008-05-28T00:00:00Z,288.39676,283,295.5
2008-05-29T00:00:00Z,293.19867,286.4,297.3
2008-05-30T00:00:00Z,295.07092,288.8,299.5
2008-05-31T00:00:00Z,296.59653,289.9,301.6
2008-06-01T00:00:00Z,292.01352,286.8,301.4
2008-06-02T00:00:00Z,295.8437,288.9,299.7
2008-06-03T00:00:00Z,296.2712,290.3,301.5
2008-06-04T00:00:00Z,294.63815,287.9,300.2
2008-06-05T00:00:00Z,298.4851,291.8,303.5
2008-06-06T00:00:00Z,301.92938,291.3,307.7
2008-06-07T00:00:00Z,302.8889,295,307.4
2008-06-08T00:00:00Z,302.56805,295.7,307.2
2008-06-09T00:00:00Z,304.46063,298.1,309.3
2008-06-10T00:00:00Z,303.65344,297.3,308.8
2008-06-11T00:00:00Z,297.89282,290.9,303.4
2008-06-12T00:00:00Z,296.53613,289.1,303.5
2008-06-13T00:00:00Z,301.2277,294.5,306.6
2008-06-14T00:00:00Z,300.76065,296.1,304.9
2008-06-15T00:00:00Z,299.83206,294.3,303.1
2008-06-16T00:00:00Z,298.14108,292.8,302.8
2008-06-17T00:00:00Z,292.27698,287.4,300.9
2008-06-18T00:00:00Z,290.4949,285.3,300.3
2008-06-19T00:00:00Z,293.28183,287.3,300.2
2008-06-20T00:00:00Z,294.0821,287.6,300.6
2008-06-21T00:00:00Z,297.49597,290.2,301.7
2008-06-22T00:00:00Z,297.69336,292.1,301.4
2008-06-23T00:00:00Z,297.15344,291.7,301.1
2008-06-24T00:00:00Z,295.45044,289.1,302.4
2008-06-25T00:00:00Z,298.63678,292.7,302.4
2008-06-26T00:00:00Z,299.7003,293.2,304.8
2008-06-27T00:00:00Z,300.4066,294.2,305.4
2008-06-28T00:00:00Z,300.65955,293.8,305
2008-06-29T00:00:00Z,301.04855,295.5,305.4
2008-06-30T00:00:00Z,297.19022,292.3,303
2008-07-01T00:00:00Z,297.19452,291.6,302.8
2008-07-02T00:00:00Z,298.62735,292.9,302.2
2008-07-03T00:00:00Z,296.86655,290.3,304.2
2008-07-04T00:00:00Z,297.03915,291.4,301.8
2008-07-05T00:00:00Z,297.8861,291.9,300.9
2008-07-06T00:00:00Z,300.47568,295.4,303.4
2008-07-07T00:00:00Z,302.14297,296.7,305.5
2008-07-08T00:00:00Z,302.94754,297.4,306.5
2008-07-09T00:00:00Z,300.1457,296,304.4
2008-07-10T00:00:00Z,296.2613,290.6,303.2
2008-07-11T00:00:00Z,298.43564,291.9,303.2
2008-07-12T00:00:00Z,302.14093,296.1,305.8
2008-07-13T00:00:00Z,299.51373,294.2,303.9
2008-07-14T00:00:00Z,297.8052,292.7,302.8
2008-07-15T00:00:00Z,299.1572,293,303.8
2008-07-16T00:00:00Z,301.75656,295.8,305.2
2008-07-17T00:00:00Z,301.8657,295.7,306.8
2008-07-18T00:00:00Z,303.25375,296.5,308.4
2008-07-19T00:00:00Z,302.0017,295.3,307.8
2008-07-20T00:00:00Z,300.3051,292.2,307.8
2008-07-21T00:00:00Z,298.9813,292,306.9
2008-07-22T00:00:00Z,299.5298,294,305
2008-07-23T00:00:00Z,297.22003,291.2,303.7
2008-07-24T00:00:00Z,296.02237,290.5,303.2
2008-07-25T00:00:00Z,299.99362,293.8,303.3
2008-07-26T00:00:00Z,300.2908,294.7,303.9
2008-07-27T00:00:00Z,299.0565,293.7,303.2
2008-07-28T00:00:00Z,298.83563,292.6,303.7
2008-07-29T00:00:00Z,299.62607,292.6,305.2
2008-07-30T00:00:00Z,300.8888,294.7,305.3
2008-07-31T00:00:00Z,299.3168,293.5,306.7
2008-08-01T00:00:00Z,298.73492,293,304.7
2008-08-02T00:00:00Z,297.28082,292.1,302.3
2008-08-03T00:00:00Z,296.46088,290.2,301.4
2008-08-04T00:00:00Z,298.20935,291.9,303.2
2008-08-05T00:00:00Z,299.57104,293.3,303.2
2008-08-06T00:00:00Z,298.7443,292.3,304.5
2008-08-07T00:00:00Z,296.78085,291.6,302.4
2008-08-08T00:00:00Z,294.0303,289.1,300.5
2008-08-09T00:00:00Z,296.41922,290.8,300.7
2008-08-10T00:00:00Z,295.88995,290.7,300.7
2008-08-11T00:00:00Z,294.37677,288.7,299.3
2008-08-12T00:00:00Z,295.4666,289.4,300.3
2008-08-13T00:00:00Z,296.7271,290.4,301.4
2008-08-14T00:00:00Z,297.11472,291.6,302.2
2008-08-15T00:00:00Z,296.07095,290.8,300.6
2008-08-16T00:00:00Z,296.45248,291,301.1
2008-08-17T00:00:00Z,298.33704,293.1,303
2008-08-18T00:00:00Z,300.2118,295.6,304
2008-08-19T00:00:00Z,294.7494,289.7,302.9
2008-08-20T00:00:00Z,293.95667,287.6,298.4
2008-08-21T00:00:00Z,298.90823,293.8,302
2008-08-22T00:00:00Z,300.637,294.7,304.3
2008-08-23T00:00:00Z,299.46234,293.5,303.2
2008-08-24T00:00:00Z,300.99918,295.8,304.6
2008-08-25T00:00:00Z,296.1622,291,304.1
2008-08-26T00:00:00Z,293.8414,287.5,298.9
2008-08-27T00:00:00Z,296.99335,291.9,299.7
2008-08-28T00:00:00Z,296.91183,289.4,301.4
2008-08-29T00:00:00Z,295.3518,289.1,301.5
2008-08-30T00:00:00Z,298.30447,292.7,303.3
2008-08-31T00:00:00Z,297.54688,291.6,302
2008-09-01T00:00:00Z,297.76675,292.2,301
2008-09-02T00:00:00Z,300.4154,294.7,303.3
2008-09-03T00:00:00Z,300.48666,294.7,303.5
2008-09-04T00:00:00Z,299.88132,295,305.5
2008-09-05T00:00:00Z,301.20996,296.4,305
2008-09-06T00:00:00Z,296.19983,291.4,302
2008-09-07T00:00:00Z,294.22028,288.9,300
2008-09-08T00:00:00Z,295.94455,290.2,300.2
2008-09-09T00:00:00Z,292.52164,287.5,298.8
2008-09-10T00:00:00Z,291.15466,284.7,297.3
2008-09-11T00:00:00Z,292.9189,287.2,297.7
2008-09-12T00:00:00Z,293.39838,287.9,297.6
2008-09-13T00:00:00Z,297.12503,293.4,300.3
2008-09-14T00:00:00Z,301.81323,295.2,305.8
2008-09-15T00:00:00Z,296.55957,290.2,300.4
2008-09-16T00:00:00Z,291.6739,286.5,296.8
2008-09-17T00:00:00Z,293.47415,288.3,297.5
2008-09-18T00:00:00Z,288.86743,282.7,297.2
2008-09-19T00:00:00Z,290.32437,284.1,295.1
2008-09-20T00:00:00Z,293.82776,287.3,298.4
2008-09-21T00:00:00Z,294.06894,288.6,299.2
2008-09-22T00:00:00Z,290.349,283.7,296.9
2008-09-23T00:00:00Z,292.134,286.4,295.7
2008-09-24T00:00:00Z,294.84814,289,298.9
2008-09-25T00:00:00Z,294.57742,287.9,298.6
2008-09-26T00:00:00Z,291.09702,286.2,296.3
2008-09-27T00:00:00Z,295.79684,290.8,299.2
2008-09-28T00:00:00Z,294.70596,291.2,299.3
2008-09-29T00:00:00Z,292.85754,288.2,297.3
2008-09-30T00:00:00Z,293.56436,288.7,296.8
2008-10-01T00:00:00Z,290.0672,286,295.6
2008-10-02T00:00:00Z,285.24774,280.6,292.7
2008-10-03T00:00:00Z,285.37274,278.6,292.7
2008-10-04T00:00:00Z,287.37692,280.3,292.1
2008-10-05T00:00:00Z,287.47867,280.6,293.5
2008-10-06T00:00:00Z,284.68707,278.1,290.2
2008-10-07T00:00:00Z,287.34573,282,291.3
2008-10-08T00:00:00Z,290.63397,286.3,293.7
2008-10-09T00:00:00Z,293.442,287.9,298.1
2008-10-10T00:00:00Z,290.83026,284.6,295.8
2008-10-11T00:00:00Z,292.25897,285.6,296.5
2008-10-12T00:00:00Z,294.5769,288.4,299.2
2008-10-13T00:00:00Z,295.65768,288.6,299.7
2008-10-14T00:00:00Z,294.7404,288.3,299.8
2008-10-15T00:00:00Z,291.35342,286,296.4
2008-10-16T00:00:00Z,290.11697,284.7,299.1
2008-10-17T00:00:00Z,283.5329,277.6,291.4
2008-10-18T00:00:00Z,283.18893,277.6,288.2
2008-10-19T00:00:00Z,283.3575,277.8,287.3
2008-10-20T00:00:00Z,285.69434,279.3,289.8
2008-10-21T00:00:00Z,283.9507,279,290.5
2008-10-22T00:00:00Z,280.1324,274.7,286.6
2008-10-23T00:00:00Z,282.39514,277.3,286.1
2008-10-24T00:00:00Z,285.73413,281.6,289.2
2008-10-25T00:00:00Z,287.28268,283.2,292.4
2008-10-26T00:00:00Z,286.75247,281.4,291
2008-10-27T00:00:00Z,284.07898,279.2,291.2
2008-10-28T00:00:00Z,280.1995,276.3,288.6
2008-10-29T00:00:00Z,276.27908,270.7,284.5
2008-10-30T00:00:00Z,277.82913,271.5,284.2
2008-10-31T00:00:00Z,284.90866,277.6,290.6
2008-11-01T00:00:00Z,283.04324,275.8,292.5
2008-11-02T00:00:00Z,278.9867,271.5,286.5
2008-11-03T00:00:00Z,283.22272,276.6,289.4
2008-11-04T00:00:00Z,288.99258,283.5,293.9
2008-11-05T00:00:00Z,290.6067,285.6,294.4
2008-11-06T00:00:00Z,290.46317,285.1,293.9
2008-11-07T00:00:00Z,289.74036,283.9,294.5
2008-11-08T00:00:00Z,287.36526,281.9,292.1
2008-11-09T00:00:00Z,281.1742,276.8,287.8
2008-11-10T00:00:00Z,278.01453,273.2,285.2
2008-11-11T00:00:00Z,277.71838,271.5,283.8
2008-11-12T00:00:00Z,279.222,272,284.2
2008-11-13T00:00:00Z,281.456,275.6,287.7
2008-11-14T00:00:00Z,287.96786,282.5,291.6
2008-11-15T00:00:00Z,287.35318,282.3,294.3
2008-11-16T00:00:00Z,283.50793,276.1,289.7
2008-11-17T00:00:00Z,275.195,269.1,282.5
2008-11-18T00:00:00Z,272.22012,267.1,280.2
2008-11-19T00:00:00Z,271.27234,264.8,276.6
2008-11-20T00:00:00Z,272.0619,265.2,279.2
2008-11-21T00:00:00Z,269.4775,262.9,277.6
2008-11-22T00:00:00Z,268.95395,262.9,275.2
2008-11-23T00:00:00Z,271.44543,264.5,278.4
2008-11-24T00:00:00Z,274.8999,269.1,285
2008-11-25T00:00:00Z,275.98227,272.7,286
2008-11-26T00:00:00Z,275.36276,269.9,281.3
2008-11-27T00:00:00Z,274.7589,269.6,280.7
2008-11-28T00:00:00Z,274.78577,269.7,284.3
2008-11-29T00:00:00Z,274.9303,269.6,280.5
2008-11-30T00:00:00Z,276.03818,270,284.1
2008-12-01T00:00:00Z,278.59348,273.5,287.4
2008-12-02T00:00:00Z,275.73013,270.7,282.2
2008-12-03T00:00:00Z,276.39716,270.7,280.7
2008-12-04T00:00:00Z,277.97766,273,283.3
2008-12-05T00:00:00Z,273.40115,268.1,280.9
2008-12-06T00:00:00Z,272.58505,265.9,278.7
2008-12-07T00:00:00Z,271.9099,266.5,278.3
2008-12-08T00:00:00Z,265.88544,257.2,274.1
2008-12-09T00:00:00Z,278.39297,271.9,283.9
2008-12-10T00:00:00Z,280.30316,273.1,290.8
2008-12-11T00:00:00Z,274.5095,267,285.7
2008-12-12T00:00:00Z,273.77502,268.1,288.8
2008-12-13T00:00:00Z,269.5642,261.3,276.2
2008-12-14T00:00:00Z,275.98618,271.3,282.1
2008-12-15T00:00:00Z,281.94168,275.7,288.2
2008-12-16T00:00:00Z,274.987,269.9,286.9
2008-12-17T00:00:00Z,274.58795,269,281.7
2008-12-18T00:00:00Z,273.19968,267,279.5
2008-12-19T00:00:00Z,271.12817,262.7,279.8
2008-12-20T00:00:00Z,265.9933,257.8,278.2
2008-12-21T00:00:00Z,270.7863,263.3,280.8
2008-12-22T00:00:00Z,266.49713,261.4,275.8
2008-12-23T00:00:00Z,268.6343,262.6,276.6
2008-12-24T00:00:00Z,277.91116,274.1,283.6
2008-12-25T00:00:00Z,277.31598,273.8,283.4
2008-12-26T00:00:00Z,273.78757,267.4,280.1
2008-12-27T00:00:00Z,280.23505,273.1,289.5
2008-12-28T00:00:00Z,283.73135,275.8,291.3
2008-12-29T00:00:00Z,276.58054,271,282.5
2008-12-30T00:00:00Z,274.71912,269.2,279.9
2008-12-31T00:00:00Z,269.8894,261.5,276.8
2009-01-01T00:00:00Z,264.18872,256.8,271.9
2009-01-02T00:00:00Z,271.52438,265.5,277.3
2009-01-03T00:00:00Z,270.51895,265,276.4
2009-01-04T00:00:00Z,271.62283,265.9,276.6
2009-01-05T00:00:00Z,273.65558,268.3,279.9
2009-01-06T00:00:00Z,270.82806,265.6,276.3
2009-01-07T00:00:00Z,273.53253,267.8,281.7
2009-01-08T00:00:00Z,271.8742,266.5,278.5
2009-01-09T00:00:00Z,266.67892,258.4,275.6
2009-01-10T00:00:00Z,268.12866,261.6,275.9
2009-01-11T00:00:00Z,266.54266,261.3,277.3
2009-01-12T00:00:00Z,268.74115,262.7,273.9
2009-01-13T00:00:00Z,272.97162,267.2,278.9
2009-01-14T00:00:00Z,267.41022,261.8,277.2
2009-01-15T00:00:00Z,260.14023,252.2,271.1
2009-01-16T00:00:00Z,260.55756,255.6,266.3
2009-01-17T00:00:00Z,263.67377,258.9,270.7
2009-01-18T00:00:00Z,269.29684,264.2,277.4
2009-01-19T00:00:00Z,268.62033,264.3,276.6
2009-01-20T00:00:00Z,267.1649,262,273.6
2009-01-21T00:00:00Z,266.81226,261.5,271.3
2009-01-22T00:00:00Z,271.53717,266.1,275.3
2009-01-23T00:00:00Z,274.07828,269,277.9
2009-01-24T00:00:00Z,271.86832,268.2,277.8
2009-01-25T00:00:00Z,265.56155,260.7,272.2
2009-01-26T00:00:00Z,266.36694,261.6,271.5
2009-01-27T00:00:00Z,267.32608,261.7,272.5
2009-01-28T00:00:00Z,272.0819,266.3,279.5
2009-01-29T00:00:00Z,269.44125,264.5,276.2
2009-01-30T00:00:00Z,271.4508,266.7,276.2
2009-01-31T00:00:00Z,268.6225,263.6,276.2
2009-02-01T00:00:00Z,277.55615,271.9,283.4
2009-02-02T00:00:00Z,277.18393,272.3,284.4
2009-02-03T00:00:00Z,271.56708,265.3,280.3
2009-02-04T00:00:00Z,266.75195,260.4,275.1
2009-02-05T00:00:00Z,264.01642,257.7,271.6
2009-02-06T00:00:00Z,271.16153,265.7,275.7
2009-02-07T00:00:00Z,277.60324,272.7,282.1
2009-02-08T00:00:00Z,278.3332,274.2,289.1
2009-02-09T00:00:00Z,274.36487,266,282.4
2009-02-10T00:00:00Z,278.49878,272.8,286.4
2009-02-11T00:00:00Z,281.72617,274.7,291.5
2009-02-12T00:00:00Z,281.04575,275.3,287.7
2009-02-13T00:00:00Z,274.32538,268.5,281.7
2009-02-14T00:00:00Z,272.90622,267.6,280.3
2009-02-15T00:00:00Z,272.9035,267.8,280.8
2009-02-16T00:00:00Z,272.5145,267,278.4
2009-02-17T00:00:00Z,273.7549,268.4,279.8
