TIMESTEP,MEAN,MINIMUM(mm),MAXIMUM(mm)
2000-06-13T00:00:00Z,15.600122,0.4,41.7
2000-06-14T00:00:00Z,3.3466249,0,16.8
2000-06-15T00:00:00Z,5.8792133,0,21.1
2000-06-16T00:00:00Z,1.5904464,0,11.7
2000-06-17T00:00:00Z,2.418294,0,14.6
2000-06-18T00:00:00Z,7.337328,1.3,20.4
2000-06-19T00:00:00Z,0.43123397,0,3.2
2000-06-20T00:00:00Z,0.13090207,0,2.6
2000-06-21T00:00:00Z,12.698857,0,28.3
2000-06-22T00:00:00Z,1.7529364,0,7.5
2000-06-23T00:00:00Z,0.051135104,0,1.6
2000-06-24T00:00:00Z,1.5955188,0,21.1
2000-06-25T00:00:00Z,4.713812,0,30.7
2000-06-26T00:00:00Z,2.4782116,0,14.8
2000-06-27T00:00:00Z,4.4554844,0,18.1
2000-06-28T00:00:00Z,0.34090996,0,9.3
2000-06-29T00:00:00Z,5.0841446,0,14.2
2000-06-30T00:00:00Z,1.0513796,0,14.7
2000-07-01T00:00:00Z,0.18140738,0,4.4
2000-07-02T00:00:00Z,0.13052043,0,7.2
2000-07-03T00:00:00Z,6.879481,0.3,23.6
2000-07-04T00:00:00Z,0.8462824,0,8.3
2000-07-05T00:00:00Z,0.014705913,0,1.8
2000-07-06T00:00:00Z,1.56E-04,0,0.3
2000-07-07T00:00:00Z,0.056223754,0,1.5
2000-07-08T00:00:00Z,0.008357504,0,0.6
2000-07-09T00:00:00Z,12.639688,0,68.7
2000-07-10T00:00:00Z,1.3716986,0,12
2000-07-11T00:00:00Z,0.027496682,0,1.8
2000-07-12T00:00:00Z,0.07091512,0,4.9
2000-07-13T00:00:00Z,0.003332079,0,0.4
2000-07-14T00:00:00Z,5.6017036,0,34.4
2000-07-15T00:00:00Z,25.126371,0.3,101.2
2000-07-16T00:00:00Z,8.096676,0,52.6
2000-07-17T00:00:00Z,1.3741806,0,11.3
2000-07-18T00:00:00Z,0.47887915,0,9.7
2000-07-19T00:00:00Z,0.14619139,0,4.2
2000-07-20T00:00:00Z,0.017968826,0,0.9
2000-07-21T00:00:00Z,4.047668,0,16.5
2000-07-22T00:00:00Z,2.2219129,0,16.7
2000-07-23T00:00:00Z,0.001022561,0,0.4
2000-07-24T00:00:00Z,0.036048353,0,1.7
2000-07-25T00:00:00Z,0.015728233,0,1.5
2000-07-26T00:00:00Z,5.0325375,0,88.4
2000-07-27T00:00:00Z,5.079299,0,47.9
2000-07-28T00:00:00Z,3.246999,0,31.1
2000-07-29T00:00:00Z,6.1262355,0,28.3
2000-07-30T00:00:00Z,7.197178,0,29.1
2000-07-31T00:00:00Z,10.686884,0,50.5
2000-08-01T00:00:00Z,11.232419,0,48.1
2000-08-02T00:00:00Z,4.4858966,0,32
2000-08-03T00:00:00Z,5.9048185,0,37.7
2000-08-04T00:00:00Z,0.087707005,0,2.6
2000-08-05T00:00:00Z,0.023272473,0,0.8
2000-08-06T00:00:00Z,8.181101,0,48.9
2000-08-07T00:00:00Z,6.0586977,0,26.1
2000-08-08T00:00:00Z,0.9160238,0,20
2000-08-09T00:00:00Z,12.257199,0,35.3
2000-08-10T00:00:00Z,0.7552983,0,20.5
2000-08-11T00:00:00Z,11.321332,0,54.4
2000-08-12T00:00:00Z,9.25302,0,44.5
2000-08-13T00:00:00Z,0.41192582,0,8.4
2000-08-14T00:00:00Z,3.4744878,0,28.6
2000-08-15T00:00:00Z,4.327596,0,50.7
2000-08-16T00:00:00Z,9.221738,0,29.3
2000-08-17T00:00:00Z,0.08223277,0,1.9
2000-08-18T00:00:00Z,0.44654638,0,11.2
2000-08-19T00:00:00Z,0.045557767,0,1
2000-08-20T00:00:00Z,0.44283056,0,16.2
2000-08-21T00:00:00Z,0.026976138,0,1
2000-08-22T00:00:00Z,0.040251993,0,4.2
2000-08-23T00:00:00Z,16.130507,0.8,48.6
2000-08-24T00:00:00Z,0.54469085,0,6.5
2000-08-25T00:00:00Z,0.06365796,0,3.1
2000-08-26T00:00:00Z,0.86237997,0,8.5
2000-08-27T00:00:00Z,0.07567035,0,17.2
2000-08-28T00:00:00Z,0.46443567,0,12.8
2000-08-29T00:00:00Z,6.88E-05,0,0.4
2000-08-30T00:00:00Z,0.102143705,0,3.5
2000-08-31T00:00:00Z,0.012832445,0,0.9
2000-09-01T00:00:00Z,2.1247394,0,28.5
2000-09-02T00:00:00Z,6.755058,0,35.7
2000-09-03T00:00:00Z,1.8782239,0,28.8
2000-09-04T00:00:00Z,1.2222877,0,23.1
2000-09-05T00:00:00Z,0.08693695,0,1.6
2000-09-06T00:00:00Z,0,0,0
2000-09-07T00:00:00Z,0,0,0
2000-09-08T00:00:00Z,0.19254088,0,3.7
2000-09-09T00:00:00Z,5.419429,0,30.2
2000-09-10T00:00:00Z,1.721876,0,22.7
2000-09-11T00:00:00Z,2.7168922,0,17.3
2000-09-12T00:00:00Z,22.279707,0,76.7
2000-09-13T00:00:00Z,1.23838,0,15.1
2000-09-14T00:00:00Z,6.9334083,0,20.6
2000-09-15T00:00:00Z,8.09953,0.8,48.8
2000-09-16T00:00:00Z,0.2923665,0,5.9
2000-09-17T00:00:00Z,0.18700273,0,2.6
2000-09-18T00:00:00Z,0.057451963,0,1.5
2000-09-19T00:00:00Z,3.4970639,0,47.2
2000-09-20T00:00:00Z,2.4543812,0,26.6
2000-09-21T00:00:00Z,4.2786336,0,16.1
2000-09-22T00:00:00Z,1.3084543,0,17
2000-09-23T00:00:00Z,12.2749,0,51.3
2000-09-24T00:00:00Z,3.045718,0,18.6
2000-09-25T00:00:00Z,0.21696635,0,8.5
2000-09-26T00:00:00Z,1.8833288,0,16.7
2000-09-27T00:00:00Z,2.3653846,0,13.3
2000-09-28T00:00:00Z,0.31942117,0,2.8
2000-09-29T00:00:00Z,0,0,0
2000-09-30T00:00:00Z,0,0,0
2000-10-01T00:00:00Z,0,0,0
2000-10-02T00:00:00Z,0.16208233,0,3.5
2000-10-03T00:00:00Z,0.03941858,0,1.5
2000-10-04T00:00:00Z,6.4418287,0,31.3
2000-10-05T00:00:00Z,16.716013,0.9,41.4
2000-10-06T00:00:00Z,4.80858,0,25.5
2000-10-07T00:00:00Z,2.8407485,0,18.5
2000-10-08T00:00:00Z,1.5057306,0,16
2000-10-09T00:00:00Z,0.3675071,0,8
2000-10-10T00:00:00Z,0.92581445,0,4.1
2000-10-11T00:00:00Z,0.06084239,0,1
2000-10-12T00:00:00Z,0,0,0
2000-10-13T00:00:00Z,0.030794058,0,1
2000-10-14T00:00:00Z,0.006522581,0,0.8
2000-10-15T00:00:00Z,0.5573087,0,5.3
2000-10-16T00:00:00Z,6.6113324,0,26.3
2000-10-17T00:00:00Z,3.7739732,0,18.5
2000-10-18T00:00:00Z,12.663248,0,33.2
2000-10-19T00:00:00Z,0.51195294,0,9.3
2000-10-20T00:00:00Z,0,0,0
2000-10-21T00:00:00Z,0,0,0
2000-10-22T00:00:00Z,0,0,0
2000-10-23T00:00:00Z,0.027199848,0,2.8
2000-10-24T00:00:00Z,0.44079357,0,5.9
2000-10-25T00:00:00Z,0.02576284,0,2.3
2000-10-26T00:00:00Z,0.3888694,0,12.6
2000-10-27T00:00:00Z,1.2128117,0,8.9
2000-10-28T00:00:00Z,0.032149106,0,1.7
2000-10-29T00:00:00Z,0.19239207,0,5.3
2000-10-30T00:00:00Z,0.07774615,0,4.9
2000-10-31T00:00:00Z,0.005755243,0,1
2000-11-01T00:00:00Z,2.48E-05,0,0.3
2000-11-02T00:00:00Z,1.89E-05,0,0.5
2000-11-03T00:00:00Z,0.4480386,0,3.5
2000-11-04T00:00:00Z,0.47254547,0,5.4
2000-11-05T00:00:00Z,0.77779925,0,8.6
2000-11-06T00:00:00Z,0.04251951,0,1.2
2000-11-07T00:00:00Z,0.009041879,0,0.7
2000-11-08T00:00:00Z,0.004601765,0,0.7
2000-11-09T00:00:00Z,6.122719,0.4,21.6
2000-11-10T00:00:00Z,14.395162,4.4,50.3
2000-11-11T00:00:00Z,2.1481214,0,9
2000-11-12T00:00:00Z,0.057805583,0,2.5
2000-11-13T00:00:00Z,0.19414067,0,1.8
2000-11-14T00:00:00Z,7.4158397,0,23
2000-11-15T00:00:00Z,1.8791851,0,17.5
2000-11-16T00:00:00Z,0.3998412,0,6.6
2000-11-17T00:00:00Z,1.7168268,0,10.6
2000-11-18T00:00:00Z,1.5250984,0,12.1
2000-11-19T00:00:00Z,0.5806785,0,7.5
2000-11-20T00:00:00Z,2.1770697,0,18.3
2000-11-21T00:00:00Z,2.3602736,0,18.8
2000-11-22T00:00:00Z,1.7322375,0,9.1
2000-11-23T00:00:00Z,0.2521069,0,2.9
2000-11-24T00:00:00Z,0.09764096,0,2
2000-11-25T00:00:00Z,0.30616605,0,5.4
2000-11-26T00:00:00Z,16.30968,2.6,42.4
2000-11-27T00:00:00Z,2.3313901,0,9.5
2000-11-28T00:00:00Z,1.8506155,0,7.1
2000-11-29T00:00:00Z,2.0555398,0,7.4
2000-11-30T00:00:00Z,2.7265868,0,11.8
2000-12-01T00:00:00Z,0.13188508,0,1.7
2000-12-02T00:00:00Z,0.08646729,0,2.9
2000-12-03T00:00:00Z,0.023080667,0,0.8
2000-12-04T00:00:00Z,8.03E-04,0,0.4
2000-12-05T00:00:00Z,1.4873334,0,7.6
2000-12-06T00:00:00Z,0.7645346,0,8.1
2000-12-07T00:00:00Z,1.4947513,0,13.4
2000-12-08T00:00:00Z,1.0031798,0,6.3
2000-12-09T00:00:00Z,0.09226162,0,1.3
2000-12-10T00:00:00Z,0.08756756,0,2.2
2000-12-11T00:00:00Z,2.5502665,0,13.8
2000-12-12T00:00:00Z,7.03673,0,22.2
2000-12-13T00:00:00Z,1.1622869,0,12.4
2000-12-14T00:00:00Z,10.699418,0.5,30.1
2000-12-15T00:00:00Z,0.3125179,0,5.9
2000-12-16T00:00:00Z,12.155379,1.9,25.3
2000-12-17T00:00:00Z,25.745749,0.7,119.6
2000-12-18T00:00:00Z,0.44939187,0,7.8
2000-12-19T00:00:00Z,2.831239,0,8.8
2000-12-20T00:00:00Z,1.8430632,0,9.5
2000-12-21T00:00:00Z,0.120154254,0,2.7
2000-12-22T00:00:00Z,1.4235395,0,12.4
2000-12-23T00:00:00Z,0.34625635,0,4.4
2000-12-24T00:00:00Z,1.0500877,0,6.6
2000-12-25T00:00:00Z,0.16841686,0,3.6
2000-12-26T00:00:00Z,0.87390727,0,11.7
2000-12-27T00:00:00Z,0.993474,0,9.5
2000-12-28T00:00:00Z,0.26874623,0,4.2
2000-12-29T00:00:00Z,0.059319936,0,2
2000-12-30T00:00:00Z,10.038538,0,51.4
2000-12-31T00:00:00Z,3.5911894,0,20.4
2001-01-01T00:00:00Z,0.25558773,0,2.8
2001-01-02T00:00:00Z,0.35114074,0,5.4
2001-01-03T00:00:00Z,0.4715812,0,4.6
2001-01-04T00:00:00Z,0.7291126,0,9.9
2001-01-05T00:00:00Z,2.9536083,0,11.7
2001-01-06T00:00:00Z,0.59918106,0,5.9
2001-01-07T00:00:00Z,0.18727209,0,2.8
2001-01-08T00:00:00Z,1.4529796,0,14
2001-01-09T00:00:00Z,1.6601182,0,13.2
2001-01-10T00:00:00Z,0.35287058,0,6.3
2001-01-11T00:00:00Z,0.00268921,0,0.6
2001-01-12T00:00:00Z,0.08415435,0,2.7
2001-01-13T00:00:00Z,0.008550807,0,0.6
2001-01-14T00:00:00Z,0.3046713,0,2.9
2001-01-15T00:00:00Z,2.5881715,0,12.8
2001-01-16T00:00:00Z,1.6931937,0,9.6
2001-01-17T00:00:00Z,0.70802075,0,7
2001-01-18T00:00:00Z,0.15566833,0,2.5
2001-01-19T00:00:00Z,3.3935964,0,25.8
2001-01-20T00:00:00Z,0.8044936,0,19.5
2001-01-21T00:00:00Z,1.1932142,0,12.6
2001-01-22T00:00:00Z,0.12758292,0,2.1
2001-01-23T00:00:00Z,0,0,0
2001-01-24T00:00:00Z,0.45632756,0,3.9
2001-01-25T00:00:00Z,0.23731394,0,2.3
2001-01-26T00:00:00Z,0.36311507,0,5.4
2001-01-27T00:00:00Z,1.3702567,0,4.9
2001-01-28T00:00:00Z,0.31365672,0,3.5
2001-01-29T00:00:00Z,0.124709,0,2.3
2001-01-30T00:00:00Z,13.65725,5.7,25.3
2001-01-31T00:00:00Z,3.0375881,0,8.4
2001-02-01T00:00:00Z,0.29375386,0,2.3
2001-02-02T00:00:00Z,2.459718,0,9.9
2001-02-03T00:00:00Z,0.07448119,0,2
2001-02-04T00:00:00Z,0.07927883,0,2.2
2001-02-05T00:00:00Z,8.040779,0,40.6
2001-02-06T00:00:00Z,2.4176002,0,11.3
2001-02-07T00:00:00Z,0.47748107,0,3.5
2001-02-08T00:00:00Z,3.7347808,0,20.5
2001-02-09T00:00:00Z,8.707859,0,26.8
2001-02-10T00:00:00Z,1.3359773,0,7.6
2001-02-11T00:00:00Z,0.049568467,0,1.1
2001-02-12T00:00:00Z,0.6856182,0,18.9
2001-02-13T00:00:00Z,0.014868641,0,1.3
2001-02-14T00:00:00Z,9.738891,0.3,22.1
2001-02-15T00:00:00Z,1.7649921,0,15.4
2001-02-16T00:00:00Z,1.4695082,0,10
2001-02-17T00:00:00Z,0.23851795,0,1.6
2001-02-18T00:00:00Z,0.292736,0,4.4
2001-02-19T00:00:00Z,0.0984958,0,2.1
2001-02-20T00:00:00Z,0.25643924,0,2.8
2001-02-21T00:00:00Z,0.19742928,0,1.9
2001-02-22T00:00:00Z,1.6972281,0,8.4
2001-02-23T00:00:00Z,0.6725966,0,4
2001-02-24T00:00:00Z,1.1697305,0,6.6
2001-02-25T00:00:00Z,10.20842,0.8,26.2
2001-02-26T00:00:00Z,0.038601123,0,2.7
2001-02-27T00:00:00Z,1.018162,0,21.9
2001-02-28T00:00:00Z,0.30001137,0,4.3
2001-03-01T00:00:00Z,1.5920438,0,7.4
2001-03-02T00:00:00Z,1.7410794,0,7.3
2001-03-03T00:00:00Z,0.08457731,0,1.2
2001-03-04T00:00:00Z,4.686441,0,21.4
2001-03-05T00:00:00Z,15.563837,1.7,43.8
2001-03-06T00:00:00Z,8.0979805,0.3,27.9
2001-03-07T00:00:00Z,0.068414494,0,3.7
2001-03-08T00:00:00Z,1.0146328,0,5.3
2001-03-09T00:00:00Z,7.567979,0,19
2001-03-10T00:00:00Z,0.41174996,0,4.9
2001-03-11T00:00:00Z,1.8603922,0,6.4
2001-03-12T00:00:00Z,2.7570043,0,11.6
2001-03-13T00:00:00Z,11.444119,2.9,48.9
2001-03-14T00:00:00Z,0.7945366,0,4.9
2001-03-15T00:00:00Z,0.006338547,0,3.1
2001-03-16T00:00:00Z,2.5030313,0,12.5
2001-03-17T00:00:00Z,4.240477,0,12.5
2001-03-18T00:00:00Z,0.27509984,0,5.5
2001-03-19T00:00:00Z,0,0,0
2001-03-20T00:00:00Z,0,0,0
2001-03-21T00:00:00Z,16.450335,0,57.5
2001-03-22T00:00:00Z,11.42449,0,41.1
2001-03-23T00:00:00Z,2.0018566,0,16.9
2001-03-24T00:00:00Z,1.7098515,0,10.3
2001-03-25T00:00:00Z,0.8688468,0,7.7
2001-03-26T00:00:00Z,1.3229271,0,6.8
2001-03-27T00:00:00Z,0.1718982,0,1.8
2001-03-28T00:00:00Z,0.09858137,0,1.3
2001-03-29T00:00:00Z,1.3023359,0,12
2001-03-30T00:00:00Z,28.006493,3.3,74.8
2001-03-31T00:00:00Z,0.3596843,0,4
2001-04-01T00:00:00Z,0.11336304,0,2.3
2001-04-02T00:00:00Z,0.05780226,0,1.3
2001-04-03T00:00:00Z,0.19430436,0,6.2
2001-04-04T00:00:00Z,0.001114547,0,0.5
2001-04-05T00:00:00Z,0.00442092,0,0.9
2001-04-06T00:00:00Z,3.40617,0,10
2001-04-07T00:00:00Z,3.3712273,0,14.3
2001-04-08T00:00:00Z,4.742185,0,20.4
2001-04-09T00:00:00Z,5.3583956,0,26.7
2001-04-10T00:00:00Z,0.07616387,0,1.2
2001-04-11T00:00:00Z,0.36415404,0,8.3
2001-04-12T00:00:00Z,3.4796062,0,16.7
2001-04-13T00:00:00Z,0.026354793,0,2.8
2001-04-14T00:00:00Z,0,0,0
2001-04-15T00:00:00Z,1.0391346,0,20.2
2001-04-16T00:00:00Z,0.8615993,0,9.3
2001-04-17T00:00:00Z,0.5800354,0,5
2001-04-18T00:00:00Z,0.06802795,0,4.9
2001-04-19T00:00:00Z,0,0,0
2001-04-20T00:00:00Z,0.9847419,0,11.6
2001-04-21T00:00:00Z,4.0716624,0.3,13.8
2001-04-22T00:00:00Z,0.6579968,0,5.5
2001-04-23T00:00:00Z,0.003834605,0,0.6
2001-04-24T00:00:00Z,0.61417586,0,3.8
2001-04-25T00:00:00Z,0,0,0
2001-04-26T00:00:00Z,0.058232386,0,2.5
2001-04-27T00:00:00Z,0.18516131,0,2
2001-04-28T00:00:00Z,0,0,0
2001-04-29T00:00:00Z,0,0,0
2001-04-30T00:00:00Z,0,0,0
2001-05-01T00:00:00Z,0,0,0
2001-05-02T00:00:00Z,0.095991656,0,3
2001-05-03T00:00:00Z,0,0,0
2001-05-04T00:00:00Z,0.12352645,0,2.2
2001-05-05T00:00:00Z,0.15588203,0,3.3
2001-05-06T00:00:00Z,6.64E-04,0,0.4
2001-05-07T00:00:00Z,0.002275041,0,2.9
2001-05-08T00:00:00Z,1.768507,0,10.1
2001-05-09T00:00:00Z,0.17504142,0,1.8
2001-05-10T00:00:00Z,0,0,0
2001-05-11T00:00:00Z,1.2013277,0,20.2
2001-05-12T00:00:00Z,9.585328,0,27.2
2001-05-13T00:00:00Z,0.00821737,0,0.6
2001-05-14T00:00:00Z,0.40283746,0,6.8
2001-05-15T00:00:00Z,0.002415077,0,0.4
2001-05-16T00:00:00Z,0,0,0
2001-05-17T00:00:00Z,0.46515056,0,3.1
2001-05-18T00:00:00Z,2.120911,0,11.5
2001-05-19T00:00:00Z,0.058002204,0,2
2001-05-20T00:00:00Z,4.82E-04,0,0.3
2001-05-21T00:00:00Z,3.8669715,0,24.4
2001-05-22T00:00:00Z,19.298513,0,45.9
2001-05-23T00:00:00Z,9.552703,0,30.2
2001-05-24T00:00:00Z,1.9089513,0,13.2
2001-05-25T00:00:00Z,1.2788734,0,31.7
2001-05-26T00:00:00Z,5.122232,0,28.9
2001-05-27T00:00:00Z,9.024604,0,25.4
2001-05-28T00:00:00Z,4.8435054,0,18.2
2001-05-29T00:00:00Z,1.0541339,0,8.3
2001-05-30T00:00:00Z,1.5892841,0,13.9
2001-05-31T00:00:00Z,0.03938616,0,2
2001-06-01T00:00:00Z,8.481179,0,44.3
2001-06-02T00:00:00Z,7.0472903,0,43.8
2001-06-03T00:00:00Z,8.229301,0,23.3
2001-06-04T00:00:00Z,1.847323,0,11.8
2001-06-05T00:00:00Z,0.029932935,0,1.1
2001-06-06T00:00:00Z,9.27E-04,0,0.5
2001-06-07T00:00:00Z,8.10E-05,0,0.6
2001-06-08T00:00:00Z,0,0,0
2001-06-09T00:00:00Z,9.62E-04,0,0.5
2001-06-10T00:00:00Z,0.61663294,0,14.5
2001-06-11T00:00:00Z,11.825686,0,62.7
2001-06-12T00:00:00Z,0.7419748,0,17.4
2001-06-13T00:00:00Z,0.09496792,0,3.8
2001-06-14T00:00:00Z,0.00367858,0,1.2
2001-06-15T00:00:00Z,0.006202583,0,0.6
2001-06-16T00:00:00Z,13.704256,0,61.6
2001-06-17T00:00:00Z,7.825151,0,103.5
2001-06-18T00:00:00Z,0.008397684,0,1.9
2001-06-19T00:00:00Z,0.12143159,0,5.1
2001-06-20T00:00:00Z,2.0151072,0,22.2
2001-06-21T00:00:00Z,5.945139,0,48.9
2001-06-22T00:00:00Z,13.657468,0,50.7
2001-06-23T00:00:00Z,20.411045,0.3,56.9
2001-06-24T00:00:00Z,0.17344092,0,3
2001-06-25T00:00:00Z,0.022719525,0,1.6
2001-06-26T00:00:00Z,0,0,0
2001-06-27T00:00:00Z,0,0,0
2001-06-28T00:00:00Z,0.04410404,0,2.8
2001-06-29T00:00:00Z,0.34629163,0,4.4
2001-06-30T00:00:00Z,3.6303346,0,19.2
2001-07-01T00:00:00Z,11.90684,2,40.2
2001-07-02T00:00:00Z,0.022335216,0,3
2001-07-03T00:00:00Z,0.3655062,0,14.2
2001-07-04T00:00:00Z,5.5575223,0,26
2001-07-05T00:00:00Z,2.4630673,0,12.5
2001-07-06T00:00:00Z,0.021713372,0,1.1
2001-07-07T00:00:00Z,1.9199139,0,14
2001-07-08T00:00:00Z,3.3828888,0,17.3
2001-07-09T00:00:00Z,0.8378569,0,12.9
2001-07-10T00:00:00Z,3.58115,0,15.4
2001-07-11T00:00:00Z,4.781866,0,23.2
2001-07-12T00:00:00Z,1.1107191,0,10.1
2001-07-13T00:00:00Z,1.0757978,0,16.4
2001-07-14T00:00:00Z,0.40204734,0,6.1
2001-07-15T00:00:00Z,0.33488077,0,5.8
2001-07-16T00:00:00Z,1.0445408,0,7.3
2001-07-17T00:00:00Z,5.1832314,0,26
2001-07-18T00:00:00Z,0.15357472,0,4.4
2001-07-19T00:00:00Z,0.8121647,0,14.9
2001-07-20T00:00:00Z,0.003589733,0,0.9
2001-07-21T00:00:00Z,0,0,0
2001-07-22T00:00:00Z,0.4094891,0,11.6
2001-07-23T00:00:00Z,0.38002053,0,10.5
2001-07-24T00:00:00Z,2.5769892,0,16.9
2001-07-25T00:00:00Z,3.12937,0,27
2001-07-26T00:00:00Z,9.229226,0,37.1
2001-07-27T00:00:00Z,0.04784785,0,3.2
2001-07-28T00:00:00Z,3.65E-05,0,0.3
2001-07-29T00:00:00Z,0.025648398,0,2.3
2001-07-30T00:00:00Z,0.17040792,0,4.9
2001-07-31T00:00:00Z,0.7446651,0,10.6
2001-08-01T00:00:00Z,0.025442515,0,2
2001-08-02T00:00:00Z,0.396243,0,7.8
2001-08-03T00:00:00Z,6.980736,0,37.1
2001-08-04T00:00:00Z,1.9073843,0,21.3
2001-08-05T00:00:00Z,0.023182768,0,2.4
2001-08-06T00:00:00Z,0.012188694,0,0.7
2001-08-07T00:00:00Z,1.7717485,0,16.6
2001-08-08T00:00:00Z,0.010128225,0,1.7
2001-08-09T00:00:00Z,2.2985544,0,17.5
2001-08-10T00:00:00Z,2.5999496,0,31
2001-08-11T00:00:00Z,0.18248749,0,7.9
2001-08-12T00:00:00Z,2.810164,0,24.5
2001-08-13T00:00:00Z,1.4175525,0,33.2
2001-08-14T00:00:00Z,0.47582024,0,14.7
2001-08-15T00:00:00Z,1.37E-04,0,0.6
2001-08-16T00:00:00Z,6.088775,0,31
2001-08-17T00:00:00Z,5.4297695,0,21.8
2001-08-18T00:00:00Z,0.0585057,0,1.1
2001-08-19T00:00:00Z,9.416934,0,33.1
2001-08-20T00:00:00Z,5.857639,0,54.9
2001-08-21T00:00:00Z,1.5968181,0,16.4
2001-08-22T00:00:00Z,0.01925584,0,1
2001-08-23T00:00:00Z,1.6160103,0,20.5
2001-08-24T00:00:00Z,0.006505373,0,0.6
2001-08-25T00:00:00Z,0,0,0
2001-08-26T00:00:00Z,7.95903,0,36.9
2001-08-27T00:00:00Z,1.5053498,0,11.4
2001-08-28T00:00:00Z,5.534567,0,15.2
2001-08-29T00:00:00Z,0.029869707,0,0.9
2001-08-30T00:00:00Z,0.003183889,0,1.6
2001-08-31T00:00:00Z,14.47269,0,51.5
2001-09-01T00:00:00Z,0.38199598,0,5
2001-09-02T00:00:00Z,0.34659758,0,13.3
2001-09-03T00:00:00Z,0.3408952,0,11.6
2001-09-04T00:00:00Z,3.796119,0,20.7
2001-09-05T00:00:00Z,0.019439084,0,2.4
2001-09-06T00:00:00Z,0,0,0
2001-09-07T00:00:00Z,0.014411469,0,2.9
2001-09-08T00:00:00Z,0.034299634,0,1.3
2001-09-09T00:00:00Z,0.005443696,0,0.8
2001-09-10T00:00:00Z,4.202466,0,28.3
2001-09-11T00:00:00Z,0.20433417,0,3.9
2001-09-12T00:00:00Z,0.019088447,0,1.1
2001-09-13T00:00:00Z,5.158052,0,21.9
2001-09-14T00:00:00Z,3.8484027,0,36.5
2001-09-15T00:00:00Z,0.008019759,0,0.6
2001-09-16T00:00:00Z,0.002390976,0,0.6
2001-09-17T00:00:00Z,0,0,0
2001-09-18T00:00:00Z,0.01607134,0,0.7
2001-09-19T00:00:00Z,0.28837344,0,7.4
2001-09-20T00:00:00Z,15.08524,0.4,65.5
2001-09-21T00:00:00Z,3.4535995,0,25.5
2001-09-22T00:00:00Z,2.8524427,0,19.8
2001-09-23T00:00:00Z,0.10922829,0,2.5
2001-09-24T00:00:00Z,42.9422,0,149
2001-09-25T00:00:00Z,15.555567,0.6,54.8
2001-09-26T00:00:00Z,1.1290126,0,21.5
2001-09-27T00:00:00Z,3.86749,0,25.7
2001-09-28T00:00:00Z,3.0673535,0,12.8
2001-09-29T00:00:00Z,0.19731392,0,3
2001-09-30T00:00:00Z,0.7292703,0,44.1
2001-10-01T00:00:00Z,0.5133451,0,33.9
2001-10-02T00:00:00Z,0.015143563,0,2
2001-10-03T00:00:00Z,0.018430449,0,1
2001-10-04T00:00:00Z,0.7273475,0,11
2001-10-05T00:00:00Z,2.4309726,0,25.6
2001-10-06T00:00:00Z,7.574228,1.5,24.5
2001-10-07T00:00:00Z,1.9243753,0,10.1
2001-10-08T00:00:00Z,0.23915608,0,3.2
2001-10-09T00:00:00Z,0.008865457,0,1
2001-10-10T00:00:00Z,0.007450089,0,0.5
2001-10-11T00:00:00Z,0.153443,0,6.5
2001-10-12T00:00:00Z,0.8037171,0,6.6
2001-10-13T00:00:00Z,0.15372494,0,2.1
2001-10-14T00:00:00Z,7.212763,0.3,18.2
2001-10-15T00:00:00Z,2.7851748,0,16.4
2001-10-16T00:00:00Z,5.9103646,0,17.6
2001-10-17T00:00:00Z,4.8799753,0,30.2
2001-10-18T00:00:00Z,0.015717853,0,4.2
2001-10-19T00:00:00Z,0.01639979,0,0.9
2001-10-20T00:00:00Z,0.1304589,0,2
2001-10-21T00:00:00Z,7.910017,0,30.3
2001-10-22T00:00:00Z,0.5362197,0,18.3
2001-10-23T00:00:00Z,2.1571107,0,14.2
2001-10-24T00:00:00Z,1.7594997,0,7.1
2001-10-25T00:00:00Z,3.898246,0,21.4
2001-10-26T00:00:00Z,3.5924613,0,25.9
2001-10-27T00:00:00Z,2.1656942,0,15.1
2001-10-28T00:00:00Z,2.92E-04,0,0.3
2001-10-29T00:00:00Z,0,0,0
2001-10-30T00:00:00Z,0.007474711,0,1.4
2001-10-31T00:00:00Z,3.2558854,0,15.7
2001-11-01T00:00:00Z,0.07911347,0,1.9
2001-11-02T00:00:00Z,5.9060645,0,18.6
2001-11-03T00:00:00Z,0.3678552,0,3.3
2001-11-04T00:00:00Z,2.6067536,0,7.9
2001-11-05T00:00:00Z,1.3940775,0,10.8
2001-11-06T00:00:00Z,0.08757506,0,4.2
2001-11-07T00:00:00Z,0,0,0
2001-11-08T00:00:00Z,2.1630805,0,7.9
2001-11-09T00:00:00Z,0.35898963,0,3.8
2001-11-10T00:00:00Z,1.2606302,0,12.4
2001-11-11T00:00:00Z,0.17897141,0,4.7
2001-11-12T00:00:00Z,0.34106198,0,3.1
2001-11-13T00:00:00Z,0.04393361,0,2.4
2001-11-14T00:00:00Z,0.95652837,0,4.6
2001-11-15T00:00:00Z,0.68557376,0,3.4
2001-11-16T00:00:00Z,0.04786614,0,2.5
2001-11-17T00:00:00Z,0.23901393,0,6.4
2001-11-18T00:00:00Z,0.038772114,0,4.7
2001-11-19T00:00:00Z,4.070677,0,15.8
2001-11-20T00:00:00Z,1.7632585,0,8.5
2001-11-21T00:00:00Z,0.028020604,0,1.4
2001-11-22T00:00:00Z,0.003764618,0,0.3
2001-11-23T00:00:00Z,0.029126538,0,1.2
